https://www.sreality.cz/en/detail/sale/flat/4+1/praha-cerny-most-smikova/907536204,For sale apartment 4+1 94 m²,"Smikova, Praha 9 - Černý Most",5 699 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gX_p/s6AhzL.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-haje-jurkovicova/3462801228,For sale apartment 2+kt 58 m²,"Jurkovičova, Praha 4 - Háje",7 790 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gZ_r/mEtBIS6.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/obrnice-obrnice-nova-vystavba/3987171148,For sale apartment 3+1 64 m²,"Nová výstavba, Obrnice",799 900 CZK,"https://d18-a.sdn.cz/d_18/c_img_gX_q/4VcBIC2.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/most-most-vitezslava-nezvala/1261151308,For sale apartment 3+1 71 m²,"Vítězslava Nezvala, Most",1 549 900 CZK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jb/apXBN4d.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/jirkov-jirkov-k--marxe/3826570316,For sale apartment 3+1 79 m²,"K. Marxe, Jirkov",1 299 900 CZK,"https://d18-a.sdn.cz/d_18/c_img_gU_p/XsXB1hD.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/mlada-boleslav-mlada-boleslav-ii-tr--vaclava-klementa/2983225164,For sale apartment 3+1 72 m²,"tř. Václava Klementa, Mladá Boleslav - Mladá Boleslav II",3 950 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QQ_LX/lkT1sY.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/hradec-kralove-hradec-kralove-manesova/3622880844,For sale apartment 3+1 97 m²,"Mánesova, Hradec Králové",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_QP_Kx/64Xk4C.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/4+kt/kojetice--koralkova/1066407500,For sale apartment 4+kt 108 m²,"Korálkova, Kojetice",8 099 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QL_Jw/YlvbJI.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/4+1/kojetice--maternova/3044874588,For sale apartment 4+1 105 m²,"Maternova, Kojetice",8 499 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QL_Jy/4exKrI.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/4+1/most-most-lidicka/372557644,For sale apartment 4+1 84 m²,"Lidická, Most",1 650 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gX_q/dMpBwdE.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
